ID,CATERING_ID,CATERING_DET_ID,ITEM_DESC,SPICE_LEVEL,QUANTITY,PRICE,DAIRY,GLUTEN,NUTS,VEGAN,COMMENTS,LNL_LOCATION,CREATED_DTTM,CREATED_BY_ID,UPDATED_DTTM,UPDATED_BY_ID
21093,753,0,RAITHA,NONE,1/2 Tray,0,-1,-1,-1,-1,,\N,4/16/2022 15:37,0,\N,\N
21094,753,0,RICE,NONE,1 TRAY,0,-1,-1,-1,-1,,\N,4/16/2022 15:37,0,\N,\N
21095,753,0,SAMBAR,NONE,1/2 TRAY,0,-1,-1,-1,-1,,\N,4/16/2022 15:37,0,\N,\N
21096,753,0,VEG KOTHU PARATHA,MEDIUM,1 tray,120,-1,-1,-1,-1,,\N,4/16/2022 15:37,0,\N,\N
21136,769,0,APPETIZER - GOBI PEPPER FRY,MEDIUM,1/2 Tray,60,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21137,769,0,APPETIZER - KNOCK OUT CHICKEN,MEDUM,1/2 Tray,75,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21138,769,0,APPETIZER - VEG CUTLET,MEDUM,40,80,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21139,769,0,MAIN ENTREE - MANGO LIME PANEER,MEDUM,1/2 Tray,65,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21140,769,0,MAIN ENTREE -  DAL TADKA,MEDUM,1/2 Tray,60,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21141,769,0,MAIN ENTREE - ALOO GOBI MASALA,MEDUM,1/2 Tray,60,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21142,769,0,MAIN ENTREE - KARAIKUDI CHICKEN KURUMA,MEDUM,1/2 Tray,70,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21143,769,0,RICE - CASHMERE SAFFRON PULAO,MEDUM,3/4 Tray,90,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21144,769,0,"BREAD - 30 (10 GARLIC, 10 BUTTER AND 10 ROTI)",NONE,30,75,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21145,769,0,DESERT - GULAB JAMUN,NONE,70,70,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21146,769,0,RAITHA,NONE,1/2 Tray,0,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21147,769,0,MINT CHUTNEY,NONE,64 OZ,0,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21148,769,0,TAMRIND CHUTNEY,NONE,64 Oz,0,-1,-1,-1,-1,,\N,4/16/2022 21:31,0,\N,\N
21149,767,0,SAMOSA,NONE,75,75,-1,-1,-1,-1,,\N,4/16/2022 21:33,0,\N,\N
21154,771,0,CHANNA MASALA,MILD,1/2 tray,50,-1,-1,-1,-1,,\N,4/18/2022 13:25,0,\N,\N
21191,773,0,MIXED VEG PAKODA,MEDIUM,2-Jan,55,-1,-1,-1,-1,,\N,4/20/2022 0:05,0,\N,\N
21192,773,0,CHILLI PANEER,MEDIUM,2-Jan,65,-1,-1,-1,-1,,\N,4/20/2022 0:05,0,\N,\N
21193,773,0,CHICKEN LOLLIPOP,MEDIUM,40,120,-1,-1,-1,-1,,\N,4/20/2022 0:05,0,\N,\N
21194,773,0,SHRIMP 65,MEDIUM,2-Jan,120,-1,-1,-1,-1,,\N,4/20/2022 0:05,0,\N,\N
21195,773,0,LAMB ROGAN JOSH,MEDIUM,4-Mar,180,-1,-1,-1,-1,,\N,4/20/2022 0:05,0,\N,\N
21196,773,0,CHICKEN DUM BRIYANI,MEDIUM,4-Mar,105,-1,-1,-1,-1,Madras Chicken Briyani,\N,4/20/2022 0:05,0,\N,\N
21197,773,0,RAITHA,NONE,2-Jan,0,-1,-1,-1,-1,,\N,4/20/2022 0:05,0,\N,\N
21198,773,0,MINT CHUTNEY,NONE,32 Oz,0,-1,-1,-1,-1,,\N,4/20/2022 0:05,0,\N,\N
21199,773,0,GARLIC NAAN,NONE,10,25,-1,-1,-1,-1,,\N,4/20/2022 0:05,0,\N,\N
21200,773,0,BUTTER NAAN,NONE,10,25,-1,-1,-1,-1,,\N,4/20/2022 0:05,0,\N,\N
21223,775,0,KNOCKOUT CHICKEN,MEDIUM,1,150,-1,-1,-1,-1,Light Sauce,\N,4/20/2022 0:47,0,\N,\N
21224,775,0,CHICKEN TIKKA MASALA,MEDIUM,2-Jan,70,-1,-1,-1,-1,,\N,4/20/2022 0:47,0,\N,\N
21225,775,0,PANEER TIKKA MASALA,MEDIUM,2-Jan,65,-1,-1,-1,-1,,\N,4/20/2022 0:47,0,\N,\N
21226,775,0,BUTTER NAAN,NONE,30,75,-1,-1,-1,-1,,\N,4/20/2022 0:47,0,\N,\N
21228,768,0,VEG DUM BRIYANI,NONE,14 tray,1680,-1,-1,-1,-1,,\N,4/20/2022 22:11,0,\N,\N
21229,768,0,RAITHA,NA,4 trays,0,-1,-1,-1,-1,,\N,4/20/2022 22:11,0,\N,\N
21237,776,0,CHICKEN CHUKKA,MEDIUM,2-Jan,75,-1,-1,-1,-1,,\N,4/21/2022 18:25,0,\N,\N
21238,776,0,KNOCKOUT CHICKEN,MEDIUM,2-Jan,75,-1,-1,-1,-1,,\N,4/21/2022 18:25,0,\N,\N
21239,776,0,GOBI PEPPER FRY,MEDIUM,2-Jan,60,-1,-1,-1,-1,,\N,4/21/2022 18:25,0,\N,\N
21240,776,0,HYDERABAD CHICKEN DUM BRIYANI,MEDIUM,2-Jan,70,-1,-1,-1,-1,,\N,4/21/2022 18:25,0,\N,\N
21241,776,0,THALAPAKATTU GOAT BRIYANI,MEDIUM,2-Jan,100,-1,-1,-1,-1,,\N,4/21/2022 18:25,0,\N,\N
21242,776,0,ANDHRA CHICKEN CURRY,MEDIUM,2-Jan,70,-1,-1,-1,-1,,\N,4/21/2022 18:25,0,\N,\N
21243,776,0,MALAI KOFTA,MEDIUM,2-Jan,55,-1,-1,-1,-1,,\N,4/21/2022 18:25,0,\N,\N
21244,776,0,WHITE RICE,NONE,4-Mar,0,-1,-1,-1,-1,,\N,4/21/2022 18:25,0,\N,\N
21245,776,0,RAITHA,NONE,2-Jan,0,-1,-1,-1,-1,,\N,4/21/2022 18:25,0,\N,\N
21246,770,0,CHICKEN JALFERAZI,MILD,1/2 Tray,70,-1,-1,-1,-1,,\N,4/21/2022 22:45,0,\N,\N
21247,770,0,ALOO GOBI MASALA,MILD,1/2 Tray,60,-1,-1,-1,-1,,\N,4/21/2022 22:45,0,\N,\N
21248,770,0,VEG BRIYANI WITH BREAD TOAST,MILD,1 Full Tray,120,-1,-1,-1,-1,,\N,4/21/2022 22:45,0,\N,\N
21249,770,0,RAITHA,MILD,64 OZ,0,-1,-1,-1,-1,,\N,4/21/2022 22:45,0,\N,\N
21250,770,0,CHICKEN 65,MILD,2-Jan,75,-1,-1,-1,-1,,\N,4/21/2022 22:45,0,\N,\N
21251,777,0,POLI,NONE,30,75,-1,-1,-1,-1,,\N,4/22/2022 1:45,0,\N,\N
21252,777,0,VEG KORMA,MEDIUM,2-Jan,60,-1,-1,-1,-1,Cauliflower Kara Kolambu,\N,4/22/2022 1:45,0,\N,\N
21253,777,0,VEG KORMA,MEDIUM,2-Jan,60,-1,-1,-1,-1,Aviyal,\N,4/22/2022 1:45,0,\N,\N
21254,777,0,POTATO VARUVAL FRY,MEDIUM,2-Jan,45,-1,-1,-1,-1,,\N,4/22/2022 1:45,0,\N,\N
21255,777,0,CURD RICE,NONE,2-Jan,40,-1,-1,-1,-1,,\N,4/22/2022 1:45,0,\N,\N
21256,777,0,RAITHA,NONE,2-Jan,0,-1,-1,-1,-1,,\N,4/22/2022 1:45,0,\N,\N
21257,777,0,WHITE RICE,NONE,4-Mar,0,-1,-1,-1,-1,,\N,4/22/2022 1:45,0,\N,\N
21258,777,0,MEDHU VADA,MEDIUM,40,80,-1,-1,-1,-1,,\N,4/22/2022 1:45,0,\N,\N
21266,778,0,CAMPFIRE JERK CHICKEN,MEDIUM,4-Mar,112.5,-1,-1,-1,-1,,\N,4/22/2022 15:42,0,\N,\N
21267,778,0,BUTTER CHICKEN,MEDIUM,4-Mar,105,-1,-1,-1,-1,,\N,4/22/2022 15:42,0,\N,\N
21268,778,0,PAROTA,NONE,40,60,-1,-1,-1,-1,,\N,4/22/2022 15:42,0,\N,\N
21269,778,0,VEG HAKKA NOODLES,MEDIUM,4-Mar,90,-1,-1,-1,-1,,\N,4/22/2022 15:42,0,\N,\N
21270,778,0,VEG KORMA,MEDIUM,2-Jan,60,-1,-1,-1,-1,Potato Peas Curry,\N,4/22/2022 15:42,0,\N,\N
21271,778,0,DAL TADKA,MEDIUM,2-Jan,55,-1,-1,-1,-1,,\N,4/22/2022 15:42,0,\N,\N
21272,778,0,GULAB JAMUN,NONE,50,50,-1,-1,-1,-1,,\N,4/22/2022 15:42,0,\N,\N
21273,779,0,GOBI MANCHURIAN,MEDIUM,2-Jan,60,-1,-1,-1,-1,,\N,4/22/2022 15:52,0,\N,\N
21274,779,0,PANEER TIKKA MASALA,MEDIUM,2-Jan,65,-1,-1,-1,-1,,\N,4/22/2022 15:52,0,\N,\N
21275,779,0,CHAPPATI,NONE,50,50,-1,-1,-1,-1,,\N,4/22/2022 15:52,0,\N,\N
21312,774,0,CHICKEN DUM BRIYANI,MEDIUM,9,1260,-1,-1,-1,-1,Thalapakattu Chicken Briyani,\N,4/23/2022 22:47,0,\N,\N
21313,774,0,CHICKEN 65,MEDIUM,6,900,-1,-1,-1,-1,,\N,4/23/2022 22:47,0,\N,\N
21314,774,0,MUSHROOM PEPPER FRY,MEDIUM,3,360,-1,-1,-1,-1,,\N,4/23/2022 22:47,0,\N,\N
21315,774,0,VEG DUM BRIYANI,MEDIUM,4,480,-1,-1,-1,-1,,\N,4/23/2022 22:47,0,\N,\N
21316,774,0,BISIBELEBATH,MEDIUM,6,720,-1,-1,-1,-1,,\N,4/23/2022 22:47,0,\N,\N
21317,774,0,CURD RICE,NONE,6,480,-1,-1,-1,-1,,\N,4/23/2022 22:47,0,\N,\N
21318,774,0,PAYASAM,NONE,6,600,-1,-1,-1,-1,,\N,4/23/2022 22:47,0,\N,\N
21319,756,0,CHAPTHAI,NONE,150,75,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21320,756,0,CURD RICE,NONE,1 Tray,80,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21321,756,0,DELIVERY &amp; SET UP,NONE,0,75,-1,-1,-1,-1,Delivery and Set up with Chafing Dish and Fuel,\N,4/24/2022 14:20,0,\N,\N
21322,756,0,DINDUGAL VEG BRIYANI WITH FRESH VEG AND BREAD TOAST,MILD TO MEDIUM,1 Tray,120,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21323,756,0,GOBI PEPPER FRY,MILD TO MEDIUM,1,120,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21324,756,0,HYD. CHICKEN DUM BRIYANI,MILD TO MEDIUM,1.5 Tray,210,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21325,756,0,KADAI EGG MASALA,MILD TO MEDIUM,1 Tray,120,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21326,756,0,KNOCK OUT CHICKEN,MILD TO MEDIUM,1 Tray,150,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21327,756,0,MOOR MILAGAI,NONE,64 Oz,0,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21328,756,0,MUTTER PANEER,MILD TO MEDIUM,1 Tray,130,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21329,756,0,GULAB JAMUN,NONE,170,170,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21330,756,0,PICKLE,NONE,32 Oz,0,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21331,756,0,RAITHA,NONE,1/2 Tray,0,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21332,756,0,SALNA,NONE,1/2 Tray,0,-1,-1,-1,-1,,\N,4/24/2022 14:20,0,\N,\N
21358,781,0,GOBI MANCHURIAN,MEDIUM,2-Jan,60,-1,-1,-1,-1,,\N,4/24/2022 15:27,0,\N,\N
21359,781,0,GOBI MANCHURIAN,MILD,2-Jan,60,-1,-1,-1,-1,Baby chilli corn,\N,4/24/2022 15:27,0,\N,\N
21360,781,0,CHILLI PANEER,MEDIUM,2-Jan,65,-1,-1,-1,-1,,\N,4/24/2022 15:27,0,\N,\N
21361,781,0,PANEER TIKKA MASALA,MILD,2-Jan,65,-1,-1,-1,-1,Paneer Makhani,\N,4/24/2022 15:27,0,\N,\N
21362,781,0,DAL MAKHANI,MEDIUM,2-Jan,55,-1,-1,-1,-1,,\N,4/24/2022 15:27,0,\N,\N
21363,781,0,ALOO GOBI MASALA,MEDIUM,2-Jan,60,-1,-1,-1,-1,Baingan bharta,\N,4/24/2022 15:27,0,\N,\N
21364,781,0,BUTTER NAAN,NONE,12,30,-1,-1,-1,-1,,\N,4/24/2022 15:27,0,\N,\N
21365,781,0,GARLIC NAAN,NONE,13,32.5,-1,-1,-1,-1,,\N,4/24/2022 15:27,0,\N,\N
21366,781,0,GOAT CHUKKA,NONE,0,0,-1,-1,-1,-1,1 order /15.99,\N,4/24/2022 15:27,0,\N,\N
21367,783,0,GOBI MANCHURIAN,MILD,2-Jan,60,-1,-1,-1,-1,,\N,4/24/2022 23:00,0,\N,\N
21368,783,0,SAMOSA,MILD,25,50,-1,-1,-1,-1,,\N,4/24/2022 23:00,0,\N,\N
21369,783,0,GARLIC NAAN,NONE,20,50,-1,-1,-1,-1,,\N,4/24/2022 23:00,0,\N,\N
21370,783,0,SAAG PANEER,MILD,2-Jan,65,-1,-1,-1,-1,,\N,4/24/2022 23:00,0,\N,\N
21371,783,0,BUTTER CHICKEN,MILD,2-Jan,70,-1,-1,-1,-1,,\N,4/24/2022 23:00,0,\N,\N
21372,783,0,TAMARIND CHUTNEY,NONE,32 os,0,-1,-1,-1,-1,,\N,4/24/2022 23:00,0,\N,\N
21373,783,0,MINT CHUTNEY,NONE,32 oz,0,-1,-1,-1,-1,,\N,4/24/2022 23:00,0,\N,\N
21408,764,0,PANEER TIKKA MASALA,MEDIUM,8,880,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21409,764,0,APPETIZER :  MEDU VADA,MEDIUM,600,600,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21410,764,0,CHUTNEY 1,NONE,3 Trays,0,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21411,764,0,CHUTNEY II,NONE,3 Trays,0,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21412,764,0,CHUTNEY III,NONE,3 Trays,0,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21413,764,0,FRUIT PUNCH,NONE,250,375,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21414,764,0,KERALA FRIED RICE,MEDIUM,8 Trays,880,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21415,764,0,MANGO MOUSSE,NONE,8 Trays,880,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21416,764,0,KAL DOSAI,NONE,500,2000,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21417,764,0,RAITHA,NONE,3 Trays,0,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21418,764,0,SAMBAR,NONE,7 Trays,0,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21419,764,0,TEA,NONE,250,250,-1,-1,-1,-1,,\N,4/25/2022 20:23,0,\N,\N
21421,787,0,LIVE STATION,NONE,1,10,-1,-1,-1,-1,Live Dosa,\N,4/25/2022 20:36,0,\N,\N
21422,787,0,BUTTER NAAN,NONE,1,2.5,-1,-1,-1,-1,,\N,4/25/2022 20:36,0,\N,\N
21423,787,0,GULAB JAMUN,NONE,1,1,-1,-1,-1,-1,,\N,4/25/2022 20:36,0,\N,\N
21424,787,0,VEG DUM BRIYANI,MILD,1,120,-1,-1,-1,-1,,\N,4/25/2022 20:36,0,\N,\N
21425,787,0,MUTTER PANNER,MILD,1,120,-1,-1,-1,-1,,\N,4/25/2022 20:36,0,\N,\N
21426,787,0,CHICKEN TIKKA MASALA,MILD,1,140,-1,-1,-1,-1,,\N,4/25/2022 20:36,0,\N,\N
21427,787,0,MIXED VEG PAKODA,MILD,1,110,-1,-1,-1,-1,,\N,4/25/2022 20:36,0,\N,\N
21428,787,0,CHICKEN 65,MILD,1,150,-1,-1,-1,-1,,\N,4/25/2022 20:36,0,\N,\N
21429,788,0,KNOCKOUT CHICKEN,MEDIUM,1,150,-1,-1,-1,-1,,\N,4/25/2022 20:45,0,\N,\N
21430,788,0,VEG PULAO,MEDIUM,1,90,-1,-1,-1,-1,,\N,4/25/2022 20:45,0,\N,\N
21431,788,0,MUTTER PANNER,MEDIUM,4-Mar,90,-1,-1,-1,-1,,\N,4/25/2022 20:45,0,\N,\N
21432,788,0,EGGPLANT PULUSU,MEDIUM,4-Mar,90,-1,-1,-1,-1,,\N,4/25/2022 20:45,0,\N,\N
21433,788,0,RAITHA,NONE,0,0,-1,-1,-1,-1,,\N,4/25/2022 20:45,0,\N,\N
21434,788,0,WHITE RICE,NONE,2-Jan,0,-1,-1,-1,-1,,\N,4/25/2022 20:45,0,\N,\N
21435,788,0,BUTTER NAAN,NONE,25,62.5,-1,-1,-1,-1,,\N,4/25/2022 20:45,0,\N,\N
21488,789,0,SAMOSA,MILD,30,60,-1,-1,-1,-1,,\N,4/25/2022 21:13,0,\N,\N
21489,789,0,MANGO LIME PANEER,MILD,2-Jan,60,-1,-1,-1,-1,,\N,4/25/2022 21:13,0,\N,\N
21490,789,0,CHICKEN TIKKA MASALA,MILD,4-Mar,105,-1,-1,-1,-1,,\N,4/25/2022 21:13,0,\N,\N
21491,789,0,VEG DUM BRIYANI,MILD,2-Jan,60,-1,-1,-1,-1,,\N,4/25/2022 21:13,0,\N,\N
21492,789,0,BUTTER NAAN,NONE,30,75,-1,-1,-1,-1,Cut each one into 4 peices,\N,4/25/2022 21:13,0,\N,\N
21493,789,0,MANGO LASSI,NONE,1,100,-1,-1,-1,-1,,\N,4/25/2022 21:13,0,\N,\N
21494,789,0,RAITHA,NONE,2-Jan,0,-1,-1,-1,-1,,\N,4/25/2022 21:13,0,\N,\N
21495,789,0,CHICKEN 65,MILD,2-Jan,75,-1,-1,-1,-1,,\N,4/25/2022 21:13,0,\N,\N
21496,789,0,MINT CHUTNEY,NONE,4-Jan,0,-1,-1,-1,-1,,\N,4/25/2022 21:13,0,\N,\N
21497,789,0,TAMARIND CHUTNEY,NONE,4-Jan,0,-1,-1,-1,-1,,\N,4/25/2022 21:13,0,\N,\N
21498,791,0,BUTTER CHICKEN,MILD,2-Jan,70,-1,-1,-1,-1,,\N,4/25/2022 21:58,0,\N,\N
21499,791,0,MANGO LIME PANEER,MILD,2-Jan,60,-1,-1,-1,-1,,\N,4/25/2022 21:58,0,\N,\N
21500,791,0,GARLIC NAAN,NONE,5,12.5,-1,-1,-1,-1,,\N,4/25/2022 21:58,0,\N,\N
21501,791,0,BUTTER NAAN,NONE,5,12.5,-1,-1,-1,-1,,\N,4/25/2022 21:58,0,\N,\N
21502,791,0,WHITE RICE,NONE,2-Jan,0,-1,-1,-1,-1,,\N,4/25/2022 21:58,0,\N,\N
21542,793,0,MIXED VEG PAKODA,MED,3/4 tray,97.5,-1,-1,-1,-1,,\N,4/26/2022 17:26,0,\N,\N
21543,793,0,PANEER TIKKA MASALA,MED,3/4 tray,97.5,-1,-1,-1,-1,,\N,4/26/2022 17:26,0,\N,\N
21544,793,0,VEGETABLE KORMA,MED,3/4 tray,82.5,-1,-1,-1,-1,,\N,4/26/2022 17:26,0,\N,\N
21545,793,0,VEG PULAO,MED,3/4 tray,67.5,-1,-1,-1,-1,,\N,4/26/2022 17:26,0,\N,\N
21546,793,0,PAAN KULFI,N/A,30 pcs,90,-1,-1,-1,-1,,\N,4/26/2022 17:26,0,\N,\N
21547,793,0,BUTTER NAAN,N/A,7 pcs,17.5,-1,-1,-1,-1,,\N,4/26/2022 17:26,0,\N,\N
21548,793,0,GARLIC NAAN,N/A,7 pcs,17.5,-1,-1,-1,-1,,\N,4/26/2022 17:26,0,\N,\N
21671,784,0,VEGETABLE CUTLET,MILD,50,100,-1,-1,-1,-1,,\N,4/28/2022 1:25,0,\N,\N
21672,784,0,MALAI KOFTA,MILD,1,110,-1,-1,-1,-1,,\N,4/28/2022 1:25,0,\N,\N
21673,784,0,MANGO LIME PANEER,MILD,2,240,-1,-1,-1,-1,,\N,4/28/2022 1:25,0,\N,\N
21674,784,0,VEG DUM BRIYANI,MILD,2,240,-1,-1,-1,-1,,\N,4/28/2022 1:25,0,\N,\N
21675,784,0,BUTTER NAAN,NONE,25,62.5,-1,-1,-1,-1,Buller Naan and NOT Butter Naan,\N,4/28/2022 1:25,0,\N,\N
21676,784,0,RAITHA,NONE,2-Jan,0,-1,-1,-1,-1,,\N,4/28/2022 1:25,0,\N,\N
21677,798,0,CHANNA MASALA,MILD,1/2 tray,60,-1,-1,-1,-1,Vegan,\N,4/28/2022 3:10,0,\N,\N
21688,795,0,GOBI PEPPER FRY,MEDIUM,1,120,-1,-1,-1,-1,Crispy,\N,4/28/2022 13:48,0,\N,\N
21689,795,0,MANGO LIME PANEER,MEDIUM,1,130,-1,-1,-1,-1,,\N,4/28/2022 13:48,0,\N,\N
21690,795,0,CHANNA MASALA,MEDIUM,1,120,-1,-1,-1,-1,,\N,4/28/2022 13:48,0,\N,\N
21691,795,0,VEG DUM BRIYANI,MEDIUM,4-Mar,90,-1,-1,-1,-1,,\N,4/28/2022 13:48,0,\N,\N
21692,795,0,VEG HAKKA NOODLES,MEDIUM,4-Mar,90,-1,-1,-1,-1,,\N,4/28/2022 13:48,0,\N,\N
21693,795,0,GULAB JAMUN,NONE,80,80,-1,-1,-1,-1,,\N,4/28/2022 13:48,0,\N,\N
21694,795,0,PAAN KULFI,NONE,65,195,-1,-1,-1,-1,,\N,4/28/2022 13:48,0,\N,\N
21695,795,0,RAITHA,NONE,2-Jan,0,-1,-1,-1,-1,,\N,4/28/2022 13:48,0,\N,\N
21696,795,0,WHITE RICE,NONE,1,0,-1,-1,-1,-1,,\N,4/28/2022 13:48,0,\N,\N
21708,799,0,SAMOSA,NONE,60,120,-1,-1,-1,-1,,\N,4/28/2022 14:00,0,\N,\N
21709,799,0,VEG PULAO,MILD,1,90,-1,-1,-1,-1,,\N,4/28/2022 14:00,0,\N,\N
21710,799,0,SAAG PANEER,MILD,1,130,-1,-1,-1,-1,,\N,4/28/2022 14:00,0,\N,\N
21711,799,0,CHANNA MASALA,MILD,1,120,-1,-1,-1,-1,,\N,4/28/2022 14:00,0,\N,\N
21712,799,0,CHICKEN TIKKA MASALA,MILD,1,140,-1,-1,-1,-1,,\N,4/28/2022 14:00,0,\N,\N
21713,799,0,LAMB ROGAN JOSH,MILD,1,240,-1,-1,-1,-1,,\N,4/28/2022 14:00,0,\N,\N
21714,799,0,PLAIN NAAN,NONE,30,75,-1,-1,-1,-1,,\N,4/28/2022 14:00,0,\N,\N
21715,799,0,GARLIC NAAN,NONE,30,75,-1,-1,-1,-1,,\N,4/28/2022 14:00,0,\N,\N
21716,799,0,RAITHA,NONE,2-Jan,0,-1,-1,-1,-1,,\N,4/28/2022 14:00,0,\N,\N
21717,799,0,MINT CHUTNEY,NONE,4-Jan,0,-1,-1,-1,-1,,\N,4/28/2022 14:00,0,\N,\N
21729,800,0,SAMOSA,NONE,40,80,-1,-1,-1,-1,,\N,4/28/2022 14:17,0,\N,\N
21730,800,0,MUTTER PANNER,MILD,4-Mar,97.5,-1,-1,-1,-1,,\N,4/28/2022 14:17,0,\N,\N
21731,800,0,CHANNA MASALA,MILD,4-Mar,90,-1,-1,-1,-1,Add Potatoes,\N,4/28/2022 14:17,0,\N,\N
21732,800,0,MANGO LIME CHICKEN,MILD,4-Mar,105,-1,-1,-1,-1,,\N,4/28/2022 14:17,0,\N,\N
21733,800,0,VEG PULAO,MILD,4-Mar,67.5,-1,-1,-1,-1,,\N,4/28/2022 14:17,0,\N,\N
21734,800,0,BUTTER NAAN,NONE,8,20,-1,-1,-1,-1,,\N,4/28/2022 14:17,0,\N,\N
21735,800,0,GARLIC NAAN,NONE,9,22.5,-1,-1,-1,-1,,\N,4/28/2022 14:17,0,\N,\N
21736,800,0,MINT BASIL NAAN,NONE,8,24,-1,-1,-1,-1,,\N,4/28/2022 14:17,0,\N,\N
21737,800,0,RAITHA,NONE,4-Jan,0,-1,-1,-1,-1,,\N,4/28/2022 14:17,0,\N,\N
21738,800,0,TAMARIND CHUTNEY,NONE,4-Jan,0,-1,-1,-1,-1,,\N,4/28/2022 14:17,0,\N,\N
21739,800,0,MINT CHUTNEY,NONE,4-Jan,0,-1,-1,-1,-1,,\N,4/28/2022 14:17,0,\N,\N
21766,792,0,CHILLI PANEER,MED,1/2 tray,65,-1,-1,-1,-1,,\N,4/29/2022 23:59,0,\N,\N
21767,792,0,CHICKEN 65,MED,1/2 tray,75,-1,-1,-1,-1,,\N,4/29/2022 23:59,0,\N,\N
21768,792,0,CHILLI CHICKEN,MED,3/4 tray,112.5,-1,-1,-1,-1,,\N,4/29/2022 23:59,0,\N,\N
21769,792,0,CHICKEN TIKKA,MED,1/2 tray,75,-1,-1,-1,-1,,\N,4/29/2022 23:59,0,\N,\N
21770,792,0,VEG DUM BRIYANI,MED,1/2 tray,60,-1,-1,-1,-1,,\N,4/29/2022 23:59,0,\N,\N
21771,792,0,BUTTER NAAN,N/A,10,25,-1,-1,-1,-1,,\N,4/29/2022 23:59,0,\N,\N
21772,792,0,WHITE RICE,MED,1/4 tray,0,-1,-1,-1,-1,,\N,4/29/2022 23:59,0,\N,\N
21789,802,0,GOBI MANCHURIAN,MEDIUM,4-Mar,90,-1,-1,-1,-1,,\N,4/30/2022 15:58,0,\N,\N
21790,802,0,KADAI PANEER,MEDIUM,4-Mar,97.5,-1,-1,-1,-1,,\N,4/30/2022 15:58,0,\N,\N
21791,802,0,VEG DUM BRIYANI,MEDIUM,4-Mar,90,-1,-1,-1,-1,,\N,4/30/2022 15:58,0,\N,\N
21792,802,0,CURD RICE,NONE,4-Mar,60,-1,-1,-1,-1,,\N,4/30/2022 15:58,0,\N,\N
21793,802,0,VEG HAKKA NOODLES,MEDIUM,2-Jan,60,-1,-1,-1,-1,,\N,4/30/2022 15:58,0,\N,\N
21794,802,0,GULAB JAMUN,NONE,50,50,-1,-1,-1,-1,,\N,4/30/2022 15:58,0,\N,\N
21795,802,0,BUTTER NAAN,NONE,15,37.5,-1,-1,-1,-1,Cut by 4 Pieces,\N,4/30/2022 15:58,0,\N,\N
21796,802,0,RAITHA,NONE,4-Jan,0,-1,-1,-1,-1,,\N,4/30/2022 15:58,0,\N,\N
21803,803,0,PANEER TIKKA MASALA,MED,1/2 tray,65,-1,-1,-1,-1,no onion no garlic,\N,4/30/2022 16:08,0,\N,\N
21804,803,0,THALAPAKATTU GOAT BRIYANI,MED,1/2 tray,100,-1,-1,-1,-1,,\N,4/30/2022 16:08,0,\N,\N
21805,803,0,KARAIKUDI CHICKEN KORMA,MED,1/2 tray,70,-1,-1,-1,-1,,\N,4/30/2022 16:08,0,\N,\N
21806,803,0,KADAI MUSHROOM,MED,1/2 tray,60,-1,-1,-1,-1,,\N,4/30/2022 16:08,0,\N,\N
