ID,DELIVERY_DATE,DELIVERY_TIME,DELIVERY_MODE,DELIVERY_STATUS,INVOICE_AMOUNT,TAXES,CATERING_COST,SHOW_PRICE,DISCOUNT,GUEST_COUNT,PER_PERSON_RATE,LIVE_STALL_CHARGE,SETUP_CHARGE,EVENT_FACILITY_FEE,SERVER_CHARGE,GRATUITY,CATERING_STATUS,CATERING_LOCATION
1207,10/23/2022,11:00:00,30,\N,360,0,360,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1208,10/22/2022,17:00:00,31,\N,817.5,0,867.5,9,0,45,0,0,50,\N,0,0,CONFIRMED,durham
1209,10/15/2022,17:00:00,30,\N,285,0,285,9,0,14,0,0,0,\N,\N,0,CANCELLED,raleigh
1210,10/9/2022,18:15:00,30,\N,235,13.13,188.13,9,60,1,0,0,0,\N,0,0,CONFIRMED,durham
1211,10/9/2022,10:30:00,30,\N,395,0,360,9,35,1,0,0,0,\N,0,0,CONFIRMED,durham
1212,10/15/2022,17:00:00,32,\N,1105,0,1305,9,100,65,0,200,100,\N,0,0,CONFIRMED,chapel
1213,10/23/2022,18:00:00,31,\N,335,0,385,9,0,1,0,0,50,\N,0,0,CONFIRMED,durham
1214,10/28/2022,18:00:00,31,\N,972.5,0,1022.5,9,0,1,0,0,50,\N,0,0,CANCELLED,durham
1215,10/28/2022,17:00:00,31,\N,2455,0,2000,9,505,120,0,0,50,\N,0,0,CONFIRMED,chapel
1216,10/29/2022,14:00:00,30,\N,405,0,405,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1217,10/22/2022,11:00:00,32,\N,1660,0,1320,9,440,60,0,0,100,\N,0,0,CONFIRMED,chapel
1218,10/25/2022,11:00:00,31,\N,1405,0,1505,9,0,50,0,0,100,\N,0,0,CONFIRMED,raleigh
1219,10/14/2022,18:30:00,30,\N,7000,525,7525,9,0,70,100,0,0,\N,0,0,CONFIRMED,ch_bar_buffet
1220,10/15/2022,11:30:00,30,\N,1065,0,1065,9,0,40,0,0,0,\N,0,0,CONFIRMED,ch_vip_buffet
1221,10/22/2022,14:00:00,30,\N,300,0,300,9,0,60,0,0,0,\N,0,0,CONFIRMED,raleigh
1222,10/22/2022,17:00:00,31,\N,400,0,450,9,0,20,0,0,50,\N,0,0,CONFIRMED,raleigh
1223,11/13/2022,11:00:00,31,\N,885,0,935,9,0,1,0,0,50,\N,0,0,CANCELLED,raleigh
1224,10/21/2022,11:00:00,31,\N,1151,86.33,1287.33,9,0,1,0,0,50,\N,0,0,CONFIRMED,durham
1225,10/28/2022,20:00:00,30,\N,480,0,480,9,0,50,0,0,0,\N,0,0,CANCELLED,durham
1226,10/14/2022,14:00:00,30,\N,120,0,120,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1227,10/12/2022,18:00:00,30,\N,180,0,180,9,0,60,0,0,0,\N,0,0,CANCELLED,durham
1228,10/14/2022,16:00:00,30,\N,600,0,600,9,0,150,0,0,0,\N,0,0,CANCELLED,chapel
1229,10/15/2022,14:00:00,30,\N,290,0,290,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1230,10/22/2022,10:30:00,31,\N,470,0,520,9,0,1,0,0,50,\N,0,0,CANCELLED,durham
1231,10/14/2022,17:15:00,30,\N,215,0,215,9,0,15,0,0,0,\N,0,0,CONFIRMED,raleigh
1232,10/15/2022,12:00:00,30,\N,700,0,700,9,0,35,20,0,0,\N,0,0,CONFIRMED,ch_bar_buffet
1233,10/22/2022,17:00:00,31,\N,950,0,1000,9,0,150,0,0,50,\N,0,0,CANCELLED,raleigh
1234,10/14/2022,18:00:00,30,\N,140,0,140,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1235,10/22/2022,18:00:00,30,\N,342.5,0,342.5,9,0,20,0,0,0,\N,0,0,CONFIRMED,raleigh
1236,10/15/2022,13:30:00,30,\N,155,0,155,9,0,20,0,0,0,\N,0,0,CONFIRMED,chapel
1237,10/15/2022,13:30:00,30,\N,0,0,0,9,0,20,0,0,0,\N,0,0,CANCELLED,chapel
1238,10/15/2022,13:30:00,30,\N,75,0,75,9,0,10,0,0,0,\N,0,0,CONFIRMED,chapel
1239,10/15/2022,13:30:00,30,\N,0,0,0,9,0,10,0,0,0,\N,0,0,CANCELLED,chapel
1240,10/29/2022,14:30:00,30,\N,230,0,230,9,0,1,0,0,0,\N,0,0,CONFIRMED,chapel
1241,10/16/2022,17:00:00,31,\N,790,0,840,9,0,50,0,0,50,\N,0,0,CONFIRMED,raleigh
1242,10/29/2022,16:30:00,30,\N,410,0,410,9,0,50,0,0,0,\N,0,0,CONFIRMED,chapel
1243,10/21/2022,17:00:00,30,\N,445,0,445,9,0,20,0,0,0,\N,0,0,CONFIRMED,durham
1244,10/22/2022,18:00:00,31,\N,546,0,596,9,0,20,0,0,50,\N,0,0,CONFIRMED,raleigh
1245,10/22/2022,18:00:00,31,\N,1385,0,1335,9,100,150,0,0,50,\N,0,0,CONFIRMED,raleigh
1246,10/22/2022,18:00:00,31,\N,500,0,550,9,0,1,0,0,50,\N,0,0,CANCELLED,raleigh
1247,10/23/2022,16:00:00,31,\N,500,0,550,9,0,1,0,0,50,\N,0,0,CANCELLED,raleigh
1248,11/19/2022,12:00:00,31,\N,3080,0,3130,9,0,100,0,0,50,\N,0,0,CONFIRMED,ch_full_buffet
1249,10/21/2022,17:00:00,30,\N,502.5,0,450,9,52.5,1,0,0,0,\N,0,0,CONFIRMED,durham
1250,10/23/2022,10:30:00,30,\N,465,0,420,9,45,1,0,0,0,\N,0,0,CONFIRMED,durham
1251,10/22/2022,10:30:00,30,\N,597.5,0,537.5,9,60,1,0,0,0,\N,0,0,CONFIRMED,durham
1252,10/23/2022,11:00:00,31,\N,702.5,0,760,9,0,1,0,0,57.5,\N,0,0,CONFIRMED,durham
1253,10/23/2022,17:00:00,31,\N,385,0,435,9,0,25,0,0,50,\N,0,0,CONFIRMED,durham
1254,10/20/2022,10:00:00,30,\N,782.5,0,750,9,32.5,30,0,0,0,\N,0,0,CONFIRMED,raleigh
1255,10/22/2022,11:00:00,30,\N,150,0,150,9,0,15,0,0,0,\N,0,0,CONFIRMED,raleigh
1256,10/26/2022,13:00:00,30,\N,427.5,0,427.5,9,0,25,0,0,0,\N,0,0,CONFIRMED,raleigh
1257,11/5/2022,18:00:00,31,\N,565,0,600,9,40,30,0,0,75,\N,0,0,CONFIRMED,raleigh
1258,11/29/2022,18:00:00,32,\N,1180,88.5,1368.5,9,0,70,0,0,100,\N,0,0,CONFIRMED,durham
1259,11/24/2022,14:00:00,30,\N,210,15.75,225.75,9,0,25,0,0,0,\N,0,0,CONFIRMED,chapel
1260,10/22/2022,13:00:00,30,\N,90,6.75,96.75,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1261,10/22/2022,17:00:00,30,\N,203.5,0,200,9,3.5,1,0,0,0,\N,0,0,CONFIRMED,durham
1263,10/22/2022,17:30:00,30,\N,337.5,0,337.5,9,0,25,0,0,0,\N,0,0,CONFIRMED,raleigh
1264,10/22/2022,13:45:00,31,\N,260,0,310,9,0,40,0,0,50,\N,0,0,CONFIRMED,chapel
1265,12/10/2022,12:00:00,32,\N,1499.75,0,1599.75,9,0,35,42.85,0,100,\N,0,0,CONFIRMED,ch_vip_table
1266,10/28/2022,18:00:00,30,\N,777.5,0,777.5,9,0,60,0,0,0,\N,0,0,CANCELLED,raleigh
1267,10/23/2022,11:30:00,30,\N,500,0,500,9,0,15,0,0,0,\N,0,0,CONFIRMED,raleigh
1268,10/22/2022,11:30:00,30,\N,130,0,130,9,0,15,0,0,0,\N,0,0,CANCELLED,durham
1269,10/15/2022,11:30:00,30,\N,0,0,0,9,0,1,0,0,0,\N,0,0,CANCELLED,durham
1270,10/25/2022,17:30:00,30,\N,367.5,0,367.5,9,0,25,0,0,0,\N,0,0,CONFIRMED,chapel
1272,10/23/2022,12:00:00,30,\N,245,0,235,9,10,1,0,0,0,\N,0,0,CONFIRMED,durham
1273,10/25/2022,11:30:00,32,\N,470,0,570,9,0,25,0,0,100,\N,0,0,CONFIRMED,raleigh
1274,10/29/2022,11:00:00,30,\N,0,0,0,9,0,1,0,0,0,\N,0,0,CANCELLED,durham
1275,10/29/2022,11:00:00,30,\N,655,0,605,9,50,1,0,0,0,\N,0,0,CONFIRMED,durham
1276,2/12/2023,8:30:00,32,\N,1462,0,1562,9,0,86,17,0,100,\N,0,0,CONFIRMED,raleigh
1277,10/30/2022,17:00:00,31,\N,1364.15,102.31,1516.46,9,0,85,0,0,50,\N,0,0,CONFIRMED,durham
1278,10/28/2022,17:45:00,30,\N,130,0,130,9,0,15,0,0,0,\N,0,0,CONFIRMED,raleigh
1279,11/26/2022,17:00:00,32,\N,0,0,100,9,0,400,0,0,100,\N,0,0,CANCELLED,durham
1280,10/30/2022,10:30:00,30,\N,610,0,550,9,60,1,0,0,0,\N,0,0,CONFIRMED,durham
1281,10/30/2022,17:00:00,30,\N,622.5,0,572.5,9,50,1,0,0,0,\N,0,0,CONFIRMED,durham
1283,2/12/2023,11:15:00,32,\N,2580,0,2581,9,0,86,30,0,1,\N,0,0,CONFIRMED,raleigh
1284,10/28/2022,14:30:00,30,\N,335,0,335,9,0,25,0,0,0,\N,0,0,CONFIRMED,raleigh
1285,11/8/2022,19:00:00,30,\N,250,0,250,9,0,100,0,0,0,\N,0,0,CONFIRMED,chapel
1286,10/29/2022,17:30:00,30,\N,332.5,0,330,9,2.5,1,0,0,0,\N,0,0,CONFIRMED,durham
1287,2/12/2023,16:00:00,32,\N,6981,0,7681,9,0,179,39,0,350,\N,350,0,CONFIRMED,raleigh
1288,11/4/2022,17:30:00,31,\N,772.5,0,802.5,9,0,1,0,0,30,\N,0,0,CONFIRMED,raleigh
1289,10/29/2022,14:30:00,30,\N,97.5,0,97.5,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1290,10/29/2022,14:30:00,30,\N,0,0,0,9,0,1,0,0,0,\N,0,0,CANCELLED,durham
1291,11/4/2022,18:00:00,30,\N,231,0,231,9,0,1,0,0,0,\N,0,0,CONFIRMED,chapel
1292,11/5/2022,17:30:00,30,\N,500,22.5,322.5,9,200,1,0,0,0,\N,0,0,CONFIRMED,durham
1293,11/12/2022,11:30:00,30,\N,620,0,600,9,20,75,0,0,0,\N,0,0,CANCELLED,raleigh
1294,1/14/2023,13:00:00,32,\N,29750,0,30000,9,0,350,85,0,250,\N,0,0,CANCELLED,undecided
1295,1/13/2023,13:00:00,32,\N,30000,0,30100,9,0,500,60,0,100,\N,0,0,CANCELLED,undecided
1296,12/18/2022,16:15:00,32,\N,1100,0,1250,9,0,80,0,0,150,\N,0,0,CONFIRMED,durham
1297,11/4/2022,18:00:00,30,\N,390,0,390,9,0,30,0,0,0,\N,0,0,CANCELLED,raleigh
1298,11/5/2022,17:30:00,30,\N,540,0,540,9,0,200,0,0,0,\N,0,0,CONFIRMED,raleigh
1299,11/5/2022,11:00:00,31,\N,445,0,345,9,150,50,0,0,50,\N,0,0,CONFIRMED,durham
1300,11/3/2022,17:00:00,30,\N,325,22.5,322.5,9,25,1,0,0,0,\N,0,0,CONFIRMED,durham
1301,11/6/2022,11:00:00,30,\N,515,0,500,9,15,1,0,0,0,\N,0,0,CONFIRMED,durham
1302,11/6/2022,10:30:00,30,\N,485,0,440,9,45,1,0,0,0,\N,0,0,CONFIRMED,durham
1303,11/5/2022,11:30:00,30,\N,120,0,120,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1304,11/12/2022,17:00:00,31,\N,527.5,0,577.5,9,0,25,0,0,50,\N,0,0,CANCELLED,raleigh
1305,12/10/2022,14:30:00,32,\N,0,0,100,9,0,160,0,0,100,\N,0,0,CANCELLED,raleigh
1306,11/26/2022,18:00:00,32,\N,2705,0,2800,9,5,150,0,0,100,\N,0,0,CONFIRMED,raleigh
1307,11/13/2022,14:30:00,30,\N,425,0,425,9,0,25,0,0,0,\N,0,0,CONFIRMED,raleigh
1308,11/12/2022,11:30:00,32,\N,990,0,1000,9,90,65,0,0,100,\N,0,0,CONFIRMED,durham
1310,11/13/2022,10:30:00,30,\N,235,0,235,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1311,11/20/2022,18:00:00,31,\N,827.5,0,877.5,9,0,1,0,0,50,\N,0,0,CONFIRMED,durham
1312,11/12/2022,17:30:00,30,\N,480,0,480,9,0,25,0,0,0,\N,0,0,CONFIRMED,raleigh
1313,11/12/2022,17:30:00,30,\N,455,0,455,9,0,25,0,0,0,\N,0,0,CANCELLED,raleigh
1314,11/12/2022,11:30:00,31,\N,460,0,510,9,0,1,0,0,50,\N,0,0,CANCELLED,durham
1315,11/13/2022,12:00:00,31,\N,240,0,290,9,0,1,0,0,50,\N,0,0,CONFIRMED,durham
1316,11/13/2022,11:00:00,30,\N,651,0,600,9,51,1,0,0,0,\N,0,0,CONFIRMED,durham
1317,11/9/2022,11:30:00,30,\N,195,0,195,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1318,11/19/2022,14:00:00,32,\N,3850,0,4500,9,50,100,38.5,0,300,\N,400,0,CONFIRMED,chapel
1319,11/12/2022,11:00:00,30,\N,100,0,100,9,0,50,0,0,0,\N,0,0,CONFIRMED,raleigh
1321,11/13/2022,11:00:00,31,\N,545,0,595,9,0,20,0,0,50,\N,0,0,CONFIRMED,raleigh
1322,11/12/2022,11:30:00,30,\N,100,7.5,107.5,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1323,11/12/2022,17:30:00,30,\N,60,4.5,64.5,9,0,8,0,0,0,\N,0,0,CONFIRMED,chapel
1324,12/8/2022,17:00:00,31,\N,354,0,404,9,0,25,0,0,50,\N,0,0,CONFIRMED,raleigh
1325,11/17/2022,11:00:00,30,\N,427.5,0,427.5,9,0,20,0,0,0,\N,0,0,CONFIRMED,raleigh
1326,11/20/2022,16:00:00,31,\N,760,0,810,9,0,35,0,0,50,\N,0,0,CONFIRMED,raleigh
1328,12/1/2022,20:00:00,31,\N,1680,126,1730,9,0,150,0,0,50,\N,0,0,CONFIRMED,durham
1329,12/5/2022,16:30:00,32,\N,772.5,0,872.5,9,0,60,0,0,100,\N,0,0,CANCELLED,durham
1330,11/20/2022,11:00:00,30,\N,555,0,550,9,5,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1331,12/3/2022,11:00:00,32,\N,1375,0,1525,9,0,60,0,0,150,\N,0,0,CANCELLED,undecided
1332,11/17/2022,11:30:00,31,\N,238.85,17.91,306.76,9,0,15,0,0,50,\N,0,0,CONFIRMED,durham
1333,11/19/2022,11:00:00,30,\N,105,0,100,9,5,1,0,0,0,\N,0,0,CONFIRMED,durham
1334,11/1/2023,17:00:00,31,\N,240,16.5,286.5,9,20,100,0,0,50,\N,0,0,CANCELLED,chapel
1335,12/3/2022,17:00:00,32,\N,1432.5,107.44,1639.94,9,0,60,0,0,100,\N,0,0,CONFIRMED,chapel
1336,11/19/2022,18:00:00,32,\N,1380,0,1780,9,0,60,0,0,100,\N,300,0,CONFIRMED,raleigh
1337,12/3/2022,12:00:00,31,\N,375,0,425,9,0,40,0,0,50,\N,0,0,CONFIRMED,raleigh
1338,11/24/2022,23:45:00,30,\N,70,0,70,9,0,20,0,0,0,\N,0,0,CONFIRMED,raleigh
1339,12/17/2022,11:30:00,30,\N,335,0,335,9,0,20,0,0,0,\N,0,0,CONFIRMED,chapel
1340,12/2/2022,17:30:00,30,\N,1500,0,1500,9,0,15,100,0,0,\N,0,0,CONFIRMED,ch_vip_table
1341,11/17/2022,18:00:00,30,\N,240,18,258,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1342,12/3/2022,10:30:00,32,\N,1865,0,1785,9,180,140,0,0,100,\N,0,0,CONFIRMED,durham
1343,12/4/2022,15:00:00,30,\N,10560,0,10560,9,0,400,0,0,0,\N,0,0,CANCELLED,undecided
1344,11/19/2022,17:00:00,30,\N,270,0,270,9,0,30,0,0,0,\N,0,0,CONFIRMED,raleigh
1345,11/21/2022,18:30:00,32,\N,915,0,925,9,90,80,0,0,100,\N,0,0,CONFIRMED,durham
1346,11/19/2022,15:00:00,30,\N,302.5,0,300,9,2.5,15,0,0,0,\N,0,0,CONFIRMED,durham
1347,12/5/2022,11:20:00,30,\N,270,20.25,290.25,9,0,10,0,0,0,\N,0,0,CONFIRMED,durham
1348,12/1/2022,17:00:00,30,\N,150,11.25,161.25,9,0,60,0,0,0,\N,0,0,CONFIRMED,durham
1349,11/20/2022,10:45:00,30,\N,150,0,150,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1350,11/27/2022,11:30:00,31,\N,872.5,0,920,9,2.5,40,0,0,50,\N,0,0,CONFIRMED,raleigh
1351,11/24/2022,23:30:00,30,\N,0,0,0,9,0,10,0,0,0,\N,0,0,CANCELLED,raleigh
1352,11/24/2022,14:30:00,30,\N,0,0,0,9,0,11,0,0,0,\N,0,0,CANCELLED,raleigh
1353,11/22/2022,18:00:00,30,\N,135,0,135,9,0,1,0,0,0,\N,0,0,CONFIRMED,chapel
1354,11/23/2022,16:00:00,30,\N,195,0,175,9,20,1,0,0,0,\N,0,0,CONFIRMED,durham
1355,11/27/2022,9:00:00,31,\N,430,0,480,9,0,15,0,0,50,\N,0,0,CONFIRMED,raleigh
1356,11/24/2022,10:30:00,30,\N,292.5,0,292.5,9,0,25,0,0,0,\N,0,0,CONFIRMED,durham
1357,12/14/2022,11:00:00,30,\N,50,3.75,53.75,9,0,20,0,0,0,\N,0,0,CONFIRMED,durham
1358,11/24/2022,11:00:00,30,\N,70,5.25,75.25,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1359,11/27/2022,11:00:00,30,\N,500,0,450,9,50,1,0,0,0,\N,0,0,CONFIRMED,durham
1360,11/24/2022,11:00:00,30,\N,105,0,105,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1361,12/10/2022,17:30:00,30,\N,575,0,575,9,0,20,0,0,0,\N,0,0,CANCELLED,undecided
1362,12/4/2022,11:00:00,31,\N,402.5,0,452.5,9,0,1,0,0,50,\N,0,0,CONFIRMED,durham
1363,11/28/2022,11:15:00,31,\N,592.5,44.44,686.94,9,0,30,0,0,50,\N,0,0,CONFIRMED,durham
1365,12/4/2022,16:45:00,30,\N,319.5,0,319.5,9,0,25,0,0,0,\N,0,0,CONFIRMED,chapel
1366,12/9/2022,18:00:00,30,\N,1040,0,940,9,100,1,0,0,0,\N,0,0,CONFIRMED,durham
1367,12/13/2022,11:00:00,31,\N,390,25.5,415.5,9,50,25,0,0,50,\N,0,0,CONFIRMED,raleigh
1368,12/4/2022,12:00:00,31,\N,690,0,700,9,40,50,0,0,50,\N,0,0,CONFIRMED,raleigh
1369,11/30/2022,12:10:00,30,\N,315,23.63,338.63,9,0,20,0,0,0,\N,0,0,CONFIRMED,durham
1370,12/17/2022,11:00:00,30,\N,520,0,520,9,0,25,0,0,0,\N,0,0,CANCELLED,undecided
1371,12/2/2022,18:15:00,31,\N,385,28.88,463.88,9,0,20,0,0,50,\N,0,0,CONFIRMED,chapel
1372,12/4/2022,15:00:00,30,\N,1220,0,1220,9,0,400,0,0,0,\N,0,0,CONFIRMED,chapel
1373,12/4/2022,15:00:00,30,\N,980,0,980,9,0,400,0,0,0,\N,0,0,CONFIRMED,raleigh
1374,1/3/2023,11:10:00,31,\N,710,0,760,9,0,30,0,0,50,\N,0,0,CANCELLED,raleigh
1375,12/4/2022,15:00:00,30,\N,980,0,980,9,0,400,0,0,0,\N,0,0,CONFIRMED,durham
1376,12/4/2022,16:45:00,30,\N,0,0,0,9,0,20,0,0,0,\N,0,0,CANCELLED,chapel
1377,12/5/2022,8:00:00,31,\N,285,18.75,318.75,9,35,20,0,0,50,\N,0,0,CONFIRMED,raleigh
1378,12/10/2022,11:30:00,30,\N,505,0,505,9,0,50,0,0,0,\N,0,0,CONFIRMED,raleigh
1379,12/4/2022,11:00:00,30,\N,977.5,0,882.5,9,95,1,0,0,0,\N,0,0,CONFIRMED,durham
1380,12/15/2022,18:00:00,32,\N,1555,0,1505,9,150,1,0,0,100,\N,0,0,CONFIRMED,durham
1381,12/10/2022,18:00:00,31,\N,390,0,440,9,0,35,0,0,50,\N,0,0,CONFIRMED,chapel
1382,12/10/2022,11:00:00,32,\N,517.5,0,617.5,9,0,1,0,0,100,\N,0,0,CONFIRMED,durham
1383,12/17/2022,17:30:00,31,\N,520,0,570,9,0,60,0,0,50,\N,0,0,CONFIRMED,chapel
1385,12/9/2022,17:30:00,30,\N,353.5,26.51,380.01,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1386,12/9/2022,16:00:00,30,\N,640.5,0,640.5,9,0,1,0,0,0,\N,0,0,CONFIRMED,chapel
1387,12/10/2022,16:30:00,30,\N,355,26.63,381.63,9,0,16,0,0,0,\N,0,0,CONFIRMED,durham
1388,12/14/2022,11:15:00,30,\N,157.5,0,157.5,9,0,20,0,0,0,\N,0,0,CONFIRMED,chapel
1389,12/9/2022,17:00:00,30,\N,570,0,510,9,60,50,0,0,0,\N,0,0,CONFIRMED,durham
1390,12/10/2022,10:00:00,30,\N,345,0,345,9,0,50,0,0,0,\N,0,0,CANCELLED,raleigh
1391,12/17/2022,11:00:00,32,\N,2310,0,2585,9,0,90,0,0,100,\N,175,0,CONFIRMED,chapel
1392,1/29/2023,12:00:00,30,\N,1370,0,1370,9,0,60,0,0,0,\N,0,0,CANCELLED,ch_bar_buffet
1393,12/11/2022,16:30:00,30,\N,260,0,260,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1394,12/10/2022,11:00:00,30,\N,195,0,195,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1395,12/10/2022,14:00:00,30,\N,180,0,180,9,0,20,0,0,0,\N,0,0,CONFIRMED,raleigh
1396,12/9/2022,18:30:00,30,\N,2500.08,0,2500.08,9,0,22,113.64,0,0,\N,0,0,CONFIRMED,ch_vip_table
1397,12/10/2022,14:30:00,30,\N,297.5,0,287.5,9,10,15,0,0,0,\N,0,0,CONFIRMED,raleigh
1398,12/22/2022,18:00:00,30,\N,830,0,830,9,0,35,0,0,0,\N,0,0,CANCELLED,raleigh
1399,12/9/2022,17:10:00,30,\N,490,0,490,9,0,15,0,0,0,\N,0,0,CONFIRMED,raleigh
1400,12/17/2022,11:00:00,31,\N,795,0,985.5,9,109.5,45,0,250,50,\N,0,0,CONFIRMED,raleigh
1401,12/14/2022,11:00:00,31,\N,397.5,29.81,477.31,9,0,15,0,0,50,\N,0,0,CONFIRMED,durham
1402,12/18/2022,11:30:00,30,\N,250,0,250,9,0,20,0,0,0,\N,0,0,CONFIRMED,chapel
1403,12/14/2022,12:00:00,30,\N,60,4.5,64.5,9,0,15,0,0,0,\N,0,0,CONFIRMED,raleigh
1404,1/13/2023,17:00:00,32,\N,2860,0,2960,9,0,150,0,0,100,\N,0,0,CANCELLED,chapel
1405,12/19/2022,11:30:00,31,\N,397,29.77,476.77,9,0,10,0,0,50,\N,0,0,CONFIRMED,raleigh
1406,12/14/2022,17:00:00,31,\N,351,26.32,518.83,9,0,15,0,0,50,\N,51.97,39.54,CONFIRMED,raleigh
1407,12/17/2022,11:00:00,31,\N,500,0,540,9,10,25,0,0,50,\N,0,0,CONFIRMED,raleigh
1408,12/18/2022,10:30:00,30,\N,795,0,720,9,75,1,0,0,0,\N,0,0,CANCELLED,durham
1409,12/16/2022,17:00:00,30,\N,345,24.38,349.38,9,20,1,0,0,0,\N,0,0,CONFIRMED,durham
1410,12/21/2022,11:00:00,32,\N,1690,126.75,1916.75,9,0,100,0,0,100,\N,0,0,CONFIRMED,durham
1411,12/22/2022,16:00:00,30,\N,920,0,900,9,20,100,0,0,0,\N,0,0,CONFIRMED,raleigh
1412,2/17/2023,12:00:00,31,\N,2290,0,2340,9,0,420,0,0,50,\N,0,0,CANCELLED,chapel
1413,12/23/2022,17:00:00,30,\N,595,0,595,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1414,12/24/2022,17:30:00,31,\N,650,0,700,9,0,30,0,0,50,\N,0,0,CONFIRMED,raleigh
1415,12/17/2022,14:00:00,30,\N,150,0,150,9,0,20,0,0,0,\N,0,0,CONFIRMED,chapel
1416,12/18/2022,11:00:00,31,\N,337,0,387,9,0,25,0,0,50,\N,0,0,CONFIRMED,raleigh
1417,12/24/2022,12:00:00,31,\N,675,0,750,9,0,40,0,0,75,\N,0,0,CONFIRMED,raleigh
1418,12/21/2022,13:15:00,30,\N,1915,0,1915,9,0,20,0,0,0,\N,0,0,CONFIRMED,raleigh
1419,12/24/2022,13:30:00,30,\N,120,0,120,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1420,12/25/2022,10:30:00,30,\N,632.5,0,600,9,32.5,1,0,0,0,\N,0,0,CONFIRMED,durham
1421,12/25/2022,11:30:00,30,\N,1592.5,0,0,9,1592.5,1,0,0,0,\N,0,0,CONFIRMED,durham
1422,12/24/2022,15:00:00,30,\N,212,0,212,9,0,16,0,0,0,\N,0,0,CANCELLED,raleigh
1423,12/23/2022,18:00:00,30,\N,160,0,160,9,0,15,0,0,0,\N,0,0,CANCELLED,raleigh
1424,12/23/2022,16:30:00,31,\N,767.5,0,817.5,9,0,40,0,0,50,\N,0,0,CONFIRMED,raleigh
1425,12/30/2022,17:00:00,32,\N,965,0,1065,9,0,150,0,0,100,\N,0,0,CONFIRMED,raleigh
1426,1/29/2023,12:00:00,32,\N,1165,0,1145,9,120,50,0,0,100,\N,0,0,CONFIRMED,durham
1427,12/26/2022,11:00:00,32,\N,1050,0,1150,9,0,30,0,0,100,\N,0,0,CONFIRMED,durham
1428,12/26/2022,12:00:00,30,\N,290,0,290,9,0,10,0,0,0,\N,0,0,CONFIRMED,chapel
1429,12/24/2022,13:00:00,30,\N,77.5,5.81,83.31,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1430,12/30/2022,17:00:00,31,\N,380,0,430,9,0,25,0,0,50,\N,0,0,CONFIRMED,durham
1431,12/30/2022,18:00:00,30,\N,665,0,665,9,0,60,0,0,0,\N,0,0,CONFIRMED,chapel
1432,12/31/2022,17:30:00,30,\N,112.5,0,112.5,9,0,20,0,0,0,\N,0,0,CONFIRMED,chapel
1433,12/30/2022,14:00:00,30,\N,240,0,240,9,0,20,0,0,0,\N,0,0,CONFIRMED,durham
1434,12/31/2022,18:00:00,30,\N,340,0,340,9,0,15,0,0,0,\N,0,0,CONFIRMED,chapel
1435,12/29/2022,19:00:00,30,\N,0,0,0,9,0,12,0,0,0,\N,0,0,CANCELLED,chapel
1436,12/29/2022,19:00:00,30,\N,130,0,130,9,0,12,0,0,0,\N,0,0,CONFIRMED,chapel
1437,12/31/2022,17:30:00,30,\N,255,19.13,274.13,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1438,12/31/2022,17:00:00,30,\N,235,17.63,252.63,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1439,12/30/2022,18:00:00,30,\N,70,0,70,9,0,1,0,0,0,\N,0,0,CONFIRMED,raleigh
1440,12/31/2022,21:00:00,30,\N,200,0,200,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1441,12/31/2022,17:00:00,30,\N,1130,0,1130,9,0,1,0,0,0,\N,0,0,CONFIRMED,durham
1442,2/19/2023,17:00:00,32,\N,952.5,0,1000,9,52.5,50,0,0,100,\N,0,0,CONFIRMED,durham
1443,2/3/2023,19:00:00,31,\N,2590,194.25,2834.25,9,0,1,0,0,50,\N,0,0,CONFIRMED,durham
1444,1/7/2023,18:30:00,31,\N,1015,0,1060,9,5,50,0,0,50,\N,0,0,CONFIRMED,raleigh
1445,9/24/2023,7:00:00,32,\N,1125,0,1275,9,0,75,15,0,150,\N,0,0,CONFIRMED,durham
